tag,surrogate,alpha,seed,epoch,train_loss,test_loss,test_acc,firing_rate,seconds
sweep,gaussian,10,3,3,0.062227,0.085081,0.973500,0.160678,2.331
sweep,gaussian,10,3,4,0.052976,0.086975,0.974900,0.151828,2.335
sweep,gaussian,25,1,1,0.208569,0.114778,0.964000,0.184916,2.225
sweep,gaussian,25,1,2,0.096057,0.087581,0.972800,0.173597,2.240
sweep,gaussian,25,1,3,0.070561,0.097064,0.968600,0.188359,2.334
sweep,gaussian,25,1,4,0.066077,0.096339,0.971100,0.197483,2.206
sweep,gaussian,25,2,1,0.204114,0.113487,0.963000,0.160769,2.083
sweep,gaussian,25,2,2,0.092412,0.098146,0.969600,0.150721,2.321
sweep,gaussian,25,2,3,0.071999,0.097626,0.969100,0.169688,2.160
sweep,gaussian,25,2,4,0.060832,0.084529,0.974700,0.146699,2.301
sweep,gaussian,25,3,1,0.206835,0.106964,0.967200,0.167161,2.144
sweep,gaussian,25,3,2,0.094586,0.109745,0.966300,0.173964,2.116
sweep,gaussian,25,3,3,0.069358,0.104006,0.967400,0.166511,2.331
sweep,gaussian,25,3,4,0.061925,0.115397,0.965500,0.177882,2.234
sweep,rectangular,0.5,1,1,0.215877,0.113789,0.963000,0.124952,1.920
sweep,rectangular,0.5,1,2,0.093332,0.077783,0.975700,0.130051,2.123
sweep,rectangular,0.5,1,3,0.062809,0.082920,0.974200,0.136409,2.083
sweep,rectangular,0.5,1,4,0.047148,0.089767,0.975300,0.136998,2.253
sweep,rectangular,0.5,2,1,0.211951,0.108800,0.967900,0.119630,3.999
sweep,rectangular,0.5,2,2,0.086022,0.102499,0.967300,0.128292,4.092
sweep,rectangular,0.5,2,3,0.063110,0.085264,0.974600,0.124601,2.551
sweep,rectangular,0.5,2,4,0.048385,0.088059,0.974800,0.133703,4.739
sweep,rectangular,0.5,3,1,0.215794,0.109012,0.966000,0.124278,3.400
sweep,rectangular,0.5,3,2,0.089086,0.084302,0.973800,0.126658,2.392
sweep,rectangular,0.5,3,3,0.060264,0.101489,0.970800,0.136694,3.069
sweep,rectangular,0.5,3,4,0.046516,0.093292,0.972700,0.133859,4.656
sweep,rectangular,1,1,1,0.202363,0.093841,0.969100,0.150372,2.172
sweep,rectangular,1,1,2,0.087576,0.079981,0.974500,0.145263,1.929
sweep,rectangular,1,1,3,0.059831,0.088087,0.971000,0.147712,1.952
sweep,rectangular,1,1,4,0.052873,0.074798,0.977900,0.134607,1.905
sweep,rectangular,1,2,1,0.203005,0.099583,0.967800,0.148313,1.846
sweep,rectangular,1,2,2,0.087736,0.101158,0.970300,0.143651,1.943
sweep,rectangular,1,2,3,0.064675,0.087154,0.974500,0.138395,1.978
sweep,rectangular,1,2,4,0.048470,0.098881,0.971900,0.143905,1.963
sweep,rectangular,1,3,1,0.203732,0.109698,0.965300,0.144825,1.920
sweep,rectangular,1,3,2,0.087119,0.102235,0.968100,0.137917,1.833
sweep,rectangular,1,3,3,0.061307,0.097059,0.972200,0.142173,1.908
sweep,rectangular,1,3,4,0.048143,0.094298,0.972000,0.139600,1.953
sweep,rectangular,2,1,1,0.201304,0.098374,0.968500,0.158262,1.907
sweep,rectangular,2,1,2,0.086493,0.077513,0.975900,0.158241,1.884
sweep,rectangular,2,1,3,0.061509,0.091772,0.971100,0.154936,1.973
sweep,rectangular,2,1,4,0.050125,0.083486,0.974700,0.151491,1.972
sweep,rectangular,2,2,1,0.198911,0.105319,0.966700,0.158558,1.879
sweep,rectangular,2,2,2,0.086432,0.108131,0.968600,0.147193,1.885
sweep,rectangular,2,2,3,0.060748,0.078471,0.977200,0.139525,1.926
sweep,rectangular,2,2,4,0.048694,0.089533,0.972400,0.146194,1.936
sweep,rectangular,2,3,1,0.200559,0.109998,0.965200,0.151471,1.879
sweep,rectangular,2,3,2,0.086214,0.103805,0.968100,0.147348,1.858
sweep,rectangular,2,3,3,0.061820,0.091640,0.971500,0.147380,1.913
sweep,rectangular,2,3,4,0.049812,0.090205,0.972900,0.148610,1.885
sweep,rectangular,5,1,1,0.200829,0.106456,0.965500,0.180086,1.837
sweep,rectangular,5,1,2,0.092121,0.084748,0.971400,0.166904,1.877
sweep,rectangular,5,1,3,0.066449,0.085962,0.973300,0.168570,1.895
sweep,rectangular,5,1,4,0.053145,0.083402,0.974400,0.163545,1.913
sweep,rectangular,5,2,1,0.198396,0.109593,0.964900,0.164247,1.865
sweep,rectangular,5,2,2,0.084894,0.098253,0.970400,0.170327,1.897
sweep,rectangular,5,2,3,0.062618,0.082181,0.975200,0.156640,2.186
sweep,rectangular,5,2,4,0.050308,0.085606,0.976400,0.158444,1.992
sweep,rectangular,5,3,1,0.200776,0.100582,0.968900,0.164830,1.858
sweep,rectangular,5,3,2,0.088402,0.089645,0.970600,0.159042,1.888
sweep,rectangular,5,3,3,0.065097,0.089419,0.972400,0.153165,1.933
sweep,rectangular,5,3,4,0.055863,0.113512,0.966800,0.169482,1.912
sweep,rectangular,10,1,1,0.205597,0.107417,0.967100,0.183367,1.844
sweep,rectangular,10,1,2,0.091044,0.104789,0.967100,0.176166,1.928
sweep,rectangular,10,1,3,0.068586,0.095885,0.970700,0.177462,1.948
sweep,rectangular,10,1,4,0.058907,0.083745,0.976500,0.181677,1.934
sweep,rectangular,10,2,1,0.203638,0.117423,0.963500,0.163189,1.888
sweep,rectangular,10,2,2,0.090384,0.109578,0.965400,0.158605,2.001
sweep,rectangular,10,2,3,0.067587,0.083306,0.975300,0.155092,1.913
sweep,rectangular,10,2,4,0.057190,0.089078,0.973500,0.160922,1.963
sweep,rectangular,10,3,1,0.203419,0.103086,0.969100,0.165373,1.881
sweep,rectangular,10,3,2,0.092095,0.088861,0.973300,0.166271,1.849
sweep,rectangular,10,3,3,0.069264,0.108918,0.967500,0.158374,1.928
sweep,rectangular,10,3,4,0.054473,0.132624,0.958900,0.165139,2.118
sweep,rectangular,25,1,1,0.215457,0.115549,0.963500,0.203875,2.042
sweep,rectangular,25,1,2,0.102668,0.106329,0.965100,0.196668,1.956
sweep,rectangular,25,1,3,0.083403,0.099924,0.968800,0.192310,1.920
sweep,rectangular,25,1,4,0.076854,0.102587,0.969700,0.201734,1.980
sweep,rectangular,25,2,1,0.216007,0.120059,0.962000,0.162381,1.827
sweep,rectangular,25,2,2,0.104463,0.105034,0.966100,0.172233,2.002
sweep,rectangular,25,2,3,0.081801,0.100648,0.970300,0.170404,1.996
sweep,rectangular,25,2,4,0.073197,0.108599,0.967700,0.179573,1.974
sweep,rectangular,25,3,1,0.214777,0.140946,0.954700,0.213557,1.871
sweep,rectangular,25,3,2,0.110238,0.106048,0.968300,0.210086,1.912
sweep,rectangular,25,3,3,0.087432,0.099894,0.969200,0.214983,2.204
sweep,rectangular,25,3,4,0.073859,0.108079,0.966600,0.215564,2.100
