tag,surrogate,alpha,seed,epoch,train_loss,test_loss,test_acc,firing_rate,seconds
headtohead,gaussian,1,8,6,0.021914,0.074764,0.980000,0.059259,11.093
headtohead,gaussian,1,8,7,0.019278,0.088866,0.978100,0.056188,11.685
headtohead,gaussian,1,8,8,0.015338,0.094400,0.979500,0.057695,11.203
headtohead,rectangular,0.5,4,1,0.205098,0.098215,0.969200,0.052409,10.636
headtohead,rectangular,0.5,4,2,0.079421,0.085591,0.973300,0.052358,11.601
headtohead,rectangular,0.5,4,3,0.053679,0.088880,0.974200,0.054852,10.547
headtohead,rectangular,0.5,4,4,0.036918,0.069330,0.979300,0.055206,10.271
headtohead,rectangular,0.5,4,5,0.025910,0.085226,0.978500,0.060060,10.308
headtohead,rectangular,0.5,4,6,0.022196,0.088833,0.975700,0.055518,10.323
headtohead,rectangular,0.5,4,7,0.019016,0.083923,0.978000,0.053434,10.193
headtohead,rectangular,0.5,4,8,0.017636,0.098398,0.977900,0.057140,10.369
headtohead,rectangular,0.5,5,1,0.207524,0.104563,0.966100,0.052285,10.094
headtohead,rectangular,0.5,5,2,0.079060,0.082641,0.974800,0.054683,10.287
headtohead,rectangular,0.5,5,3,0.051681,0.081319,0.975100,0.053732,10.290
headtohead,rectangular,0.5,5,4,0.035218,0.084067,0.977800,0.053084,10.280
headtohead,rectangular,0.5,5,5,0.026359,0.081492,0.976600,0.056820,10.269
headtohead,rectangular,0.5,5,6,0.019547,0.079010,0.979500,0.057786,10.226
headtohead,rectangular,0.5,5,7,0.019986,0.102208,0.977100,0.058016,10.201
headtohead,rectangular,0.5,5,8,0.017674,0.092127,0.977400,0.058068,10.424
headtohead,rectangular,0.5,6,1,0.209067,0.097670,0.968700,0.052302,10.214
headtohead,rectangular,0.5,6,2,0.080686,0.079178,0.976200,0.054518,10.146
headtohead,rectangular,0.5,6,3,0.049676,0.076617,0.977100,0.054371,10.422
headtohead,rectangular,0.5,6,4,0.034979,0.075897,0.977900,0.055482,10.161
headtohead,rectangular,0.5,6,5,0.026692,0.078931,0.980500,0.058119,10.250
headtohead,rectangular,0.5,6,6,0.023427,0.083393,0.978400,0.055299,10.423
headtohead,rectangular,0.5,6,7,0.019646,0.081761,0.979400,0.053718,10.143
headtohead,rectangular,0.5,6,8,0.015801,0.077933,0.981600,0.056118,10.190
headtohead,rectangular,0.5,7,1,0.209287,0.112061,0.966700,0.051664,10.332
headtohead,rectangular,0.5,7,2,0.079956,0.097077,0.969300,0.052571,10.167
headtohead,rectangular,0.5,7,3,0.052964,0.079511,0.976100,0.051664,10.209
headtohead,rectangular,0.5,7,4,0.037455,0.072733,0.978800,0.055103,10.495
headtohead,rectangular,0.5,7,5,0.025054,0.086459,0.978600,0.059175,12.101
headtohead,rectangular,0.5,7,6,0.022214,0.092618,0.976700,0.053404,11.681
headtohead,rectangular,0.5,7,7,0.019895,0.088560,0.977700,0.053200,12.580
headtohead,rectangular,0.5,7,8,0.017495,0.082477,0.980800,0.054851,10.898
headtohead,rectangular,0.5,8,1,0.204912,0.107559,0.966600,0.050661,10.580
headtohead,rectangular,0.5,8,2,0.077012,0.092851,0.972800,0.053829,10.459
headtohead,rectangular,0.5,8,3,0.048606,0.077376,0.977000,0.053352,10.225
headtohead,rectangular,0.5,8,4,0.034328,0.078640,0.978200,0.054397,10.103
headtohead,rectangular,0.5,8,5,0.027511,0.071736,0.979900,0.054592,10.556
headtohead,rectangular,0.5,8,6,0.022507,0.069589,0.982300,0.053358,10.916
headtohead,rectangular,0.5,8,7,0.019257,0.084914,0.978000,0.053614,10.349
headtohead,rectangular,0.5,8,8,0.016804,0.097735,0.975900,0.053479,10.679
